,Unnamed: 0,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
6814,11460,2023,Senior-Level,Full-Time,Data Architect,114000,USD,100,Medium
6815,11465,2023,Senior-Level,Full-Time,Data Scientist,209300,USD,100,Medium
6816,11466,2023,Senior-Level,Full-Time,Data Scientist,182200,USD,100,Medium
6817,11469,2022,Entry-Level,Full-Time,Data Scientist,85000,USD,0,Medium
6818,11470,2023,Mid-Level,Full-Time,Machine Learning Engineer,50315,USD,100,Medium
6819,11471,2023,Entry-Level,Full-Time,Research Engineer,120000,USD,100,Medium
6820,11472,2023,Entry-Level,Full-Time,Research Engineer,60000,USD,100,Medium
6821,11473,2023,Senior-Level,Full-Time,Machine Learning Engineer,147100,USD,0,Medium
6822,11474,2023,Senior-Level,Full-Time,Machine Learning Engineer,90700,USD,0,Medium
6823,11477,2023,Senior-Level,Full-Time,Data Analyst,227000,USD,0,Medium
6824,11482,2023,Senior-Level,Full-Time,Data Architect,160000,USD,100,Medium
6825,11485,2023,Senior-Level,Full-Time,Data Analyst,55994,USD,100,Medium
6826,11486,2023,Senior-Level,Full-Time,Data Analyst,51686,USD,100,Medium
6827,11487,2023,Entry-Level,Full-Time,Data Analyst,60000,USD,100,Large
6828,11488,2023,Entry-Level,Full-Time,Data Analyst,50000,USD,50,Large
6829,11493,2023,Senior-Level,Full-Time,Big Data Architect,157233,USD,100,Large
6830,11495,2023,Senior-Level,Full-Time,Data Analyst,52500,USD,0,Medium
6831,11496,2023,Senior-Level,Full-Time,Data Engineer,250000,USD,100,Medium
6832,11497,2023,Senior-Level,Full-Time,Data Engineer,162500,USD,100,Medium
6833,11503,2023,Mid-Level,Full-Time,Data Analyst,124000,USD,0,Medium
6834,11509,2023,Senior-Level,Full-Time,Data Engineer,63000,USD,100,Medium
6835,11510,2023,Senior-Level,Full-Time,Research Scientist,253750,USD,0,Medium
6836,11511,2023,Senior-Level,Full-Time,Research Scientist,169200,USD,0,Medium
6837,11514,2023,Mid-Level,Full-Time,Data Scientist,170000,USD,0,Medium
6838,11518,2023,Senior-Level,Full-Time,Data Engineer,213580,USD,100,Medium
6839,11519,2023,Senior-Level,Full-Time,Data Engineer,163625,USD,100,Medium
6840,11520,2022,Senior-Level,Full-Time,Machine Learning Software Engineer,375000,USD,100,Medium
6841,11521,2023,Senior-Level,Full-Time,Data Engineer,102296,USD,100,Medium
6842,11522,2023,Mid-Level,Full-Time,Product Data Analyst,16264,USD,100,Large
6843,11526,2023,Executive-Level,Full-Time,Data Engineer,210000,USD,0,Medium
6844,11531,2023,Senior-Level,Full-Time,Data Science Manager,231250,USD,100,Medium
6845,11532,2023,Senior-Level,Full-Time,Data Science Manager,138750,USD,100,Medium
6846,11533,2023,Senior-Level,Full-Time,Machine Learning Engineer,284310,USD,0,Medium
6847,11534,2023,Senior-Level,Full-Time,Machine Learning Engineer,153090,USD,0,Medium
6848,11540,2023,Mid-Level,Full-Time,Data Analyst,88051,USD,0,Medium
6849,11543,2023,Entry-Level,Full-Time,Data Analyst,100000,USD,50,Medium
6850,11544,2023,Senior-Level,Full-Time,Data Science Lead,225900,USD,0,Medium
6851,11545,2023,Senior-Level,Full-Time,Data Science Lead,156400,USD,0,Medium
6852,11550,2023,Senior-Level,Full-Time,Data Analyst,385000,USD,0,Medium
6853,11560,2023,Senior-Level,Full-Time,Data Engineer,241871,USD,0,Medium
6854,11561,2023,Senior-Level,Full-Time,Data Engineer,133832,USD,0,Medium
6855,11570,2023,Mid-Level,Full-Time,Machine Learning Engineer,36000,USD,100,Small
6856,11577,2023,Mid-Level,Full-Time,Machine Learning Engineer,125787,USD,0,Medium
6857,11578,2023,Mid-Level,Full-Time,Machine Learning Engineer,100630,USD,0,Medium
6858,11579,2023,Senior-Level,Full-Time,Data Scientist,216100,USD,0,Medium
6859,11580,2023,Senior-Level,Full-Time,Data Scientist,140800,USD,0,Medium
6860,11581,2023,Mid-Level,Full-Time,Machine Learning Engineer,150944,USD,0,Medium
6861,11583,2023,Senior-Level,Full-Time,Computer Vision Software Engineer,53840,USD,100,Large
6862,11584,2023,Entry-Level,Full-Time,Data Scientist,110000,USD,50,Small
6863,11588,2023,Mid-Level,Full-Time,Data Engineer,65409,USD,100,Medium
6864,11591,2023,Executive-Level,Full-Time,Data Engineer,284000,USD,100,Medium
6865,11592,2023,Executive-Level,Full-Time,Data Engineer,236000,USD,100,Medium
6866,11595,2023,Senior-Level,Full-Time,Research Engineer,155850,USD,0,Medium
6867,11596,2023,Senior-Level,Full-Time,Research Engineer,102544,USD,0,Medium
6868,11597,2023,Mid-Level,Full-Time,Data Scientist,151410,USD,100,Medium
6869,11598,2023,Mid-Level,Full-Time,Data Scientist,115360,USD,100,Medium
6870,11600,2023,Mid-Level,Full-Time,Data Engineer,59224,USD,100,Medium
6871,11601,2023,Senior-Level,Full-Time,Director of Data Science,126089,USD,50,Medium
6872,11602,2023,Senior-Level,Full-Time,Azure Data Engineer,100000,USD,50,Large
6873,11606,2023,Senior-Level,Full-Time,Data Scientist,120250,USD,0,Medium
6874,11607,2023,Entry-Level,Full-Time,Data Engineer,26920,USD,100,Large
6875,11608,2022,Entry-Level,Full-Time,Data Scientist,180000,USD,100,Medium
6876,11609,2023,Mid-Level,Full-Time,Research Scientist,85000,USD,0,Medium
6877,11610,2023,Mid-Level,Full-Time,Research Scientist,70000,USD,0,Medium
6878,11612,2023,Senior-Level,Full-Time,BI Developer,100000,USD,100,Medium
6879,11613,2023,Executive-Level,Full-Time,Data Analytics Manager,155000,USD,0,Medium
6880,11614,2023,Executive-Level,Full-Time,Data Analytics Manager,140000,USD,0,Medium
6881,11625,2023,Senior-Level,Full-Time,ML Engineer,220000,USD,0,Medium
6882,11629,2023,Senior-Level,Full-Time,Data Analytics Manager,204500,USD,0,Medium
6883,11630,2023,Senior-Level,Full-Time,Data Analytics Manager,138900,USD,0,Medium
6884,11647,2022,Mid-Level,Full-Time,Research Scientist,23000,USD,100,Large
6885,11648,2023,Mid-Level,Full-Time,Machine Learning Engineer,110000,USD,100,Large
6886,11650,2023,Senior-Level,Full-Time,Data Engineer,182750,USD,100,Medium
6887,11655,2023,Senior-Level,Full-Time,Data Engineer,137500,USD,0,Medium
6888,11657,2023,Executive-Level,Full-Time,Head of Data Science,314100,USD,0,Medium
6889,11658,2023,Executive-Level,Full-Time,Head of Data Science,195800,USD,0,Medium
6890,11659,2023,Senior-Level,Full-Time,Applied Scientist,205000,USD,0,Medium
6891,11660,2023,Senior-Level,Full-Time,Applied Scientist,180000,USD,0,Medium
6892,11661,2023,Senior-Level,Full-Time,Data Scientist,165000,USD,100,Medium
6893,11662,2023,Senior-Level,Full-Time,Data Scientist,144000,USD,100,Medium
6894,11663,2023,Entry-Level,Full-Time,BI Developer,160000,USD,0,Medium
6895,11664,2023,Entry-Level,Full-Time,BI Developer,100000,USD,0,Medium
6896,11669,2023,Senior-Level,Full-Time,Data Manager,199000,USD,0,Medium
6897,11670,2023,Senior-Level,Full-Time,Data Manager,112000,USD,0,Medium
6898,11673,2023,Entry-Level,Full-Time,Big Data Engineer,130000,USD,100,Small
6899,11676,2023,Entry-Level,Full-Time,Data Engineer,160000,USD,0,Medium
6900,11677,2023,Entry-Level,Full-Time,Data Engineer,135000,USD,0,Medium
6901,11678,2023,Senior-Level,Full-Time,Data Scientist,183000,USD,0,Medium
6902,11682,2023,Senior-Level,Full-Time,Applied Scientist,350000,USD,0,Large
6903,11683,2023,Senior-Level,Full-Time,Applied Scientist,262500,USD,0,Large
6904,11697,2023,Senior-Level,Full-Time,Data Scientist,158677,USD,100,Medium
6905,11702,2023,Mid-Level,Full-Time,Data Analyst,103200,USD,0,Medium
6906,11703,2023,Mid-Level,Full-Time,Data Analyst,61200,USD,0,Medium
6907,11704,2022,Mid-Level,Full-Time,Data Scientist,155000,USD,100,Large
6908,11706,2023,Senior-Level,Full-Time,Data Scientist,63531,USD,50,Large
6909,11711,2023,Senior-Level,Full-Time,Data Architect,174500,USD,0,Medium
6910,11712,2023,Senior-Level,Full-Time,Data Architect,113000,USD,0,Medium
6911,11714,2023,Senior-Level,Full-Time,Data Analyst,87000,USD,100,Medium
6912,11716,2023,Senior-Level,Full-Time,Data Analyst,108000,USD,100,Medium
6913,11718,2023,Senior-Level,Full-Time,Data Engineer,107250,USD,100,Medium
6914,11720,2023,Senior-Level,Full-Time,Data Engineer,119000,USD,0,Medium
6915,11721,2023,Senior-Level,Full-Time,Data Scientist,285800,USD,100,Medium
6916,11722,2023,Senior-Level,Full-Time,Data Scientist,154600,USD,100,Medium
6917,11723,2023,Mid-Level,Full-Time,Head of Data Science,60236,USD,50,Large
6918,11724,2023,Entry-Level,Full-Time,Data Analyst,30000,USD,100,Small
6919,11725,2023,Mid-Level,Full-Time,Data Science Manager,220000,USD,0,Medium
6920,11726,2023,Mid-Level,Full-Time,Data Science Manager,195000,USD,0,Medium
6921,11727,2023,Senior-Level,Full-Time,Data Manager,168400,USD,0,Medium
6922,11731,2023,Senior-Level,Full-Time,Analytics Engineer,200000,USD,100,Medium
6923,11735,2023,Senior-Level,Full-Time,Data Engineer,153000,USD,100,Medium
6924,11740,2023,Senior-Level,Full-Time,Data Engineer,90000,USD,100,Medium
6925,11741,2023,Entry-Level,Full-Time,Data Scientist,124234,USD,0,Medium
6926,11742,2023,Entry-Level,Full-Time,Data Scientist,74540,USD,0,Medium
6927,11745,2022,Senior-Level,Full-Time,Machine Learning Engineer,86144,USD,50,Large
6928,11746,2023,Mid-Level,Full-Time,Machine Learning Engineer,50000,USD,0,Small
6929,11752,2023,Senior-Level,Full-Time,Data Analyst,125600,USD,100,Medium
6930,11757,2023,Senior-Level,Full-Time,Data Analyst,141290,USD,0,Medium
6931,11758,2023,Senior-Level,Full-Time,Data Analyst,74178,USD,0,Medium
6932,11766,2023,Senior-Level,Full-Time,Data Engineer,107500,USD,100,Medium
6933,11778,2023,Mid-Level,Full-Time,Data Analyst,52500,USD,0,Medium
6934,11780,2023,Senior-Level,Full-Time,Data Scientist,84000,USD,100,Medium
6935,11781,2023,Senior-Level,Full-Time,BI Analyst,125000,USD,0,Medium
6936,11782,2023,Senior-Level,Full-Time,BI Analyst,110000,USD,0,Medium
6937,11785,2023,Senior-Level,Full-Time,ML Engineer,200000,USD,0,Medium
6938,11786,2023,Senior-Level,Full-Time,ML Engineer,135000,USD,0,Medium
6939,11787,2022,Entry-Level,Full-Time,Business Data Analyst,48000,USD,50,Large
6940,11788,2023,Entry-Level,Full-Time,AI Developer,120000,USD,50,Small
6941,11805,2023,Senior-Level,Full-Time,Computer Vision Engineer,200000,USD,100,Small
6942,11806,2023,Mid-Level,Full-Time,Applied Data Scientist,80000,USD,100,Small
6943,11807,2023,Mid-Level,Full-Time,Data Analytics Lead,17348,USD,50,Medium
6944,11808,2023,Senior-Level,Full-Time,Data Scientist,257000,USD,0,Medium
6945,11810,2023,Senior-Level,Full-Time,Data Scientist,77530,USD,0,Medium
6946,11814,2023,Senior-Level,Full-Time,BI Developer,140000,USD,100,Medium
6947,11820,2023,Mid-Level,Full-Time,Data Scientist,53840,USD,50,Large
6948,11821,2023,Senior-Level,Full-Time,Data Analyst,51686,USD,0,Medium
6949,11822,2023,Senior-Level,Full-Time,Data Analyst,40918,USD,0,Medium
6950,11839,2023,Mid-Level,Full-Time,Data Scientist,183310,USD,0,Medium
6951,11842,2023,Senior-Level,Full-Time,Data Analyst,102500,USD,100,Medium
6952,11854,2022,Mid-Level,Full-Time,Computer Vision Engineer,15059,USD,100,Medium
6953,11857,2023,Senior-Level,Full-Time,Data Scientist,182000,USD,0,Medium
6954,11861,2023,Senior-Level,Full-Time,Machine Learning Engineer,77530,USD,0,Medium
6955,11862,2023,Senior-Level,Full-Time,Machine Learning Engineer,38765,USD,0,Medium
6956,11863,2023,Executive-Level,Full-Time,Data Scientist,300000,USD,0,Medium
6957,11866,2023,Mid-Level,Full-Time,Data Analyst,105500,USD,0,Medium
6958,11869,2022,Mid-Level,Full-Time,Data Scientist,110000,USD,100,Large
6959,11874,2023,Mid-Level,Full-Time,Data Analyst,81762,USD,0,Medium
6960,11875,2023,Mid-Level,Full-Time,Data Analyst,45346,USD,0,Medium
6961,11878,2023,Senior-Level,Full-Time,Data Scientist,153400,USD,0,Medium
6962,11879,2023,Senior-Level,Full-Time,Data Scientist,122700,USD,0,Medium
6963,11887,2023,Mid-Level,Full-Time,Machine Learning Engineer,87000,USD,0,Medium
6964,11888,2023,Entry-Level,Full-Time,Data Scientist,50000,USD,100,Medium
6965,11889,2023,Senior-Level,Full-Time,ML Engineer,234100,USD,100,Medium
6966,11890,2023,Senior-Level,Full-Time,ML Engineer,203500,USD,100,Medium
6967,11895,2023,Senior-Level,Full-Time,Data Engineer,232200,USD,100,Medium
6968,11896,2023,Senior-Level,Full-Time,Data Engineer,167200,USD,100,Medium
6969,11897,2023,Senior-Level,Full-Time,BI Developer,197000,USD,0,Medium
6970,11898,2023,Senior-Level,Full-Time,BI Developer,106000,USD,0,Medium
6971,11899,2023,Senior-Level,Full-Time,Research Scientist,180000,USD,0,Medium
6972,11900,2023,Senior-Level,Full-Time,Research Scientist,145000,USD,0,Medium
6973,11901,2023,Senior-Level,Full-Time,Data Lead,225000,USD,0,Medium
6974,11902,2023,Senior-Level,Full-Time,Data Lead,200000,USD,0,Medium
6975,11904,2023,Senior-Level,Full-Time,Data Engineer,114000,USD,100,Medium
6976,11905,2023,Senior-Level,Full-Time,Data Engineer,291500,USD,0,Medium
6977,11907,2023,Executive-Level,Full-Time,Data Engineer,196200,USD,0,Medium
6978,11908,2023,Executive-Level,Full-Time,Data Engineer,150900,USD,0,Medium
6979,11912,2023,Mid-Level,Full-Time,Data Engineer,80000,USD,100,Medium
6980,11913,2023,Mid-Level,Full-Time,Data Analyst,116000,USD,0,Medium
6981,11914,2023,Mid-Level,Full-Time,Data Analyst,72000,USD,0,Medium
6982,11915,2023,Senior-Level,Full-Time,Analytics Engineer,207000,USD,0,Medium
6983,11916,2023,Senior-Level,Full-Time,Analytics Engineer,167000,USD,0,Medium
6984,11918,2023,Senior-Level,Full-Time,Machine Learning Engineer,135000,USD,0,Medium
6985,11923,2023,Senior-Level,Full-Time,Data Engineer,133800,USD,100,Medium
6986,11924,2023,Senior-Level,Full-Time,Data Engineer,96100,USD,100,Medium
6987,11927,2023,Senior-Level,Full-Time,Data Science Engineer,140000,USD,0,Medium
6988,11928,2023,Senior-Level,Full-Time,Data Science Engineer,100000,USD,0,Medium
6989,11931,2023,Senior-Level,Full-Time,Cloud Database Engineer,140000,USD,100,Medium
6990,11932,2023,Senior-Level,Full-Time,Cloud Database Engineer,115000,USD,100,Medium
6991,11941,2023,Mid-Level,Full-Time,Machine Learning Engineer,219000,USD,50,Large
6992,11952,2023,Senior-Level,Full-Time,Applied Scientist,126100,USD,0,Large
6993,11953,2023,Senior-Level,Full-Time,Applied Scientist,72000,USD,0,Large
6994,11956,2023,Mid-Level,Full-Time,Machine Learning Engineer,175000,USD,100,Medium
6995,11958,2023,Senior-Level,Full-Time,Data Analyst,240500,USD,0,Medium
6996,11959,2023,Senior-Level,Full-Time,Data Analyst,137500,USD,0,Medium
6997,11960,2023,Mid-Level,Full-Time,Data Scientist,187500,USD,0,Medium
6998,11961,2023,Mid-Level,Full-Time,Data Scientist,165000,USD,0,Medium
6999,11962,2023,Mid-Level,Full-Time,Machine Learning Research Engineer,75472,USD,0,Large
7000,11963,2022,Entry-Level,Part-Time,Data Analyst,25843,USD,100,Large
7001,11965,2023,Senior-Level,Full-Time,Research Scientist,165750,USD,0,Medium
7002,11966,2023,Senior-Level,Full-Time,Machine Learning Scientist,225000,USD,100,Medium
7003,11967,2023,Senior-Level,Full-Time,Machine Learning Scientist,165750,USD,100,Medium
7004,11968,2023,Mid-Level,Full-Time,Machine Learning Engineer,112831,USD,0,Medium
7005,11969,2023,Mid-Level,Full-Time,Machine Learning Engineer,69497,USD,0,Medium
7006,11972,2023,Senior-Level,Full-Time,NLP Engineer,275000,USD,0,Medium
7007,11973,2023,Senior-Level,Full-Time,NLP Engineer,175000,USD,0,Medium
7008,11976,2023,Senior-Level,Full-Time,Data Engineer,175308,USD,0,Medium
7009,11977,2023,Senior-Level,Full-Time,Data Engineer,100706,USD,0,Medium
7010,11978,2023,Senior-Level,Full-Time,NLP Engineer,235000,USD,0,Medium
7011,11979,2023,Senior-Level,Full-Time,NLP Engineer,135000,USD,0,Medium
7012,11982,2023,Senior-Level,Full-Time,ML Engineer,289076,USD,0,Medium
7013,11983,2023,Senior-Level,Full-Time,ML Engineer,202353,USD,0,Medium
7014,11984,2023,Senior-Level,Full-Time,Data Engineer,69992,USD,0,Medium
7015,11985,2023,Senior-Level,Full-Time,Data Engineer,37688,USD,0,Medium
7016,11986,2023,Mid-Level,Full-Time,Research Engineer,120000,USD,100,Medium
7017,11996,2021,Senior-Level,Full-Time,Data Scientist,48189,USD,100,Large
7018,11997,2022,Mid-Level,Full-Time,Business Data Analyst,17348,USD,50,Large
7019,11998,2023,Senior-Level,Full-Time,Data Engineer,231250,USD,100,Medium
7020,11999,2023,Senior-Level,Full-Time,Data Engineer,138750,USD,100,Medium
7021,12004,2022,Entry-Level,Full-Time,Data Scientist,100000,USD,100,Medium
7022,12011,2023,Entry-Level,Full-Time,Deep Learning Engineer,150000,USD,0,Medium
7023,12012,2023,Entry-Level,Full-Time,Deep Learning Engineer,120000,USD,0,Medium
7024,12015,2022,Senior-Level,Full-Time,Data Analytics Manager,133000,USD,0,Large
7025,12016,2023,Senior-Level,Full-Time,Data Scientist,272550,USD,0,Medium
7026,12017,2023,Senior-Level,Full-Time,Data Scientist,198200,USD,0,Medium
7027,12026,2023,Senior-Level,Full-Time,Data Engineer,187500,USD,100,Medium
7028,12030,2023,Senior-Level,Full-Time,Data Analyst,155000,USD,100,Medium
7029,12031,2023,Senior-Level,Full-Time,Data Analyst,64000,USD,100,Medium
7030,12032,2023,Senior-Level,Full-Time,Computer Vision Engineer,235000,USD,0,Medium
7031,12033,2023,Senior-Level,Full-Time,Computer Vision Engineer,185000,USD,0,Medium
7032,12036,2023,Senior-Level,Full-Time,Data Scientist,143100,USD,0,Medium
7033,12037,2023,Senior-Level,Full-Time,Data Scientist,113000,USD,0,Medium
7034,12039,2023,Senior-Level,Full-Time,Applied Scientist,142000,USD,100,Medium
7035,12044,2023,Senior-Level,Full-Time,Data Scientist,180560,USD,0,Medium
7036,12045,2023,Senior-Level,Full-Time,Data Scientist,115440,USD,0,Medium
7037,12051,2023,Senior-Level,Full-Time,Data Scientist,110000,USD,0,Medium
7038,12054,2023,Mid-Level,Full-Time,Machine Learning Engineer,77988,USD,100,Medium
7039,12055,2023,Mid-Level,Full-Time,Machine Learning Engineer,65409,USD,100,Medium
7040,12057,2023,Senior-Level,Full-Time,Data Engineer,141600,USD,0,Medium
7041,12058,2023,Mid-Level,Full-Time,Machine Learning Engineer,60378,USD,100,Medium
7042,12059,2023,Mid-Level,Full-Time,Machine Learning Engineer,47799,USD,100,Medium
7043,12066,2023,Senior-Level,Full-Time,Data Engineer,236000,USD,100,Medium
7044,12068,2022,Entry-Level,Full-Time,Data Scientist,130000,USD,0,Medium
7045,12077,2022,Senior-Level,Full-Time,Manager Data Management,125000,USD,100,Large
7046,12078,2022,Senior-Level,Full-Time,Data Engineer,175000,USD,0,Medium
7047,12079,2022,Senior-Level,Full-Time,Data Engineer,155000,USD,0,Medium
7048,12080,2022,Senior-Level,Full-Time,Data Engineer,153600,USD,0,Medium
7049,12081,2022,Senior-Level,Full-Time,Data Engineer,106800,USD,0,Medium
7050,12082,2022,Senior-Level,Full-Time,Data Scientist,150000,USD,0,Medium
7051,12083,2022,Senior-Level,Full-Time,Data Scientist,140000,USD,0,Medium
7052,12084,2022,Senior-Level,Full-Time,Data Science Consultant,122000,USD,0,Medium
7053,12085,2022,Senior-Level,Full-Time,Data Science Consultant,94500,USD,0,Medium
7054,12086,2022,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
7055,12087,2022,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
7056,12088,2022,Senior-Level,Full-Time,Data Science Consultant,145000,USD,0,Medium
7057,12089,2022,Senior-Level,Full-Time,Data Science Consultant,128000,USD,0,Medium
7058,12090,2022,Senior-Level,Full-Time,Data Engineer,145000,USD,0,Medium
7059,12091,2022,Senior-Level,Full-Time,Data Engineer,100000,USD,0,Medium
7060,12093,2022,Senior-Level,Full-Time,Data Engineer,120000,USD,0,Medium
7061,12095,2022,Senior-Level,Full-Time,Data Engineer,115000,USD,0,Medium
7062,12096,2022,Senior-Level,Full-Time,Applied Machine Learning Scientist,150000,USD,100,Medium
7063,12097,2022,Mid-Level,Full-Time,Data Analyst,150000,USD,0,Medium
7064,12098,2022,Mid-Level,Full-Time,Data Analyst,100000,USD,0,Medium
7065,12099,2022,Mid-Level,Full-Time,Data Scientist,150000,USD,100,Medium
7066,12100,2022,Mid-Level,Full-Time,Data Scientist,127500,USD,100,Medium
7067,12101,2022,Senior-Level,Full-Time,Data Scientist,126500,USD,100,Medium
7068,12102,2022,Senior-Level,Full-Time,Data Scientist,51000,USD,100,Medium
7069,12103,2022,Mid-Level,Full-Time,Data Engineer,260000,USD,0,Medium
7070,12104,2022,Mid-Level,Full-Time,Data Engineer,175000,USD,0,Medium
7071,12105,2022,Entry-Level,Full-Time,Applied Data Scientist,40000,USD,100,Medium
7072,12106,2022,Entry-Level,Full-Time,AI Programmer,40000,USD,100,Medium
7073,12107,2022,Senior-Level,Full-Time,Data Engineer,250000,USD,100,Medium
7074,12108,2022,Senior-Level,Full-Time,Data Engineer,63000,USD,100,Medium
